
12.6	9	4	225	50	1	600	33	45	37	0.744132	
23.1322	9	5	45	50	1	616.667	34	43	38	1.2403	
13.2726	9	6	90	50	1	600	31	41	37	0.934966	
30.247	9	7	315	50	1	750	40	51	46	0.552837	
50	9	8	0	50	1	633.333	35	43	39	1.15189	
41.5491	9	9	90	50	1	766.667	40	53	47	0.680598	
20.5411	9	10	270	50	1	616.667	34	41	38	1.26278	
20.1561	9	11	45	50	1	700	40	48	43	1.31882	
50.9954	9	12	180	50	1	616.667	34	45	38	0.80652	
5	9	13	315	50	1	633.333	34	42	39	0.971631	
34.8596	9	14	135	50	1	666.667	34	47	41	0.840329	
22.6012	9	15	225	50	1	633.333	35	44	39	1.02378	
48.9606	9	16	0	50	1	833.333	47	54	51	1.13933	
14.335	9	17	270	50	1	816.667	44	53	50	1.04181	
20.6743	9	18	225	50	1	666.667	36	45	41	0.869375	
37.4681	9	19	135	50	1	450	49	55	54	0.512503	
20.3192	9	20	90	50	1	683.333	37	46	42	1.09296	
5	9	21	315	50	1	666.667	36	45	41	0.983647	
50	9	22	180	50	1	550	30	40	34	0.737062	
50	9	23	0	50	1	816.667	47	54	50	1.08642	
14.9802	9	24	45	50	1	800	45	53	49	1.20941	
11.7101	9	25	135	50	1	700	38	49	43	0.544536	
17.6667	9	26	270	50	1	733.333	39	49	45	0.686505	
28.1906	9	27	90	50	1	983.333	53	69	60	0.632296	
50	9	28	0	50	1	800	45	53	49	1.00428	
21.6386	9	29	45	50	1	783.333	44	52	48	1.18383	
47.5201	9	30	180	50	1	816.667	46	56	50	0.684222	
6.93726	9	31	225	50	1	650	35	47	40	0.532611	
7.11685	9	32	315	50	1	1233.33	55	67	62	0.433539	
46.5765	9	33	90	50	1	933.333	49	61	57	0.477984	
4.53557	9	34	135	50	1	750	40	54	46	0.543736	
18.3191	9	35	45	50	1	650	36	43	40	1.16333	
50	9	36	180	50	1	750	42	57	46	0.412572	
6.02938	9	37	225	50	1	866.667	49	60	53	0.642983	
50	9	38	0	50	1	783.333	44	52	48	1.01074	
21.1986	9	39	315	50	1	633.333	34	45	39	0.68981	
13.9741	9	40	270	50	1	866.667	47	69	53	0.703316	
15	10	1	315	60	1	766.667	40	52	47	0.723765	
27.5634	10	2	270	60	1	783.333	41	52	48	0.647713	
31.1575	10	3	225	60	1	633.333	35	46	39	0.729465	
23.1457	10	4	90	60	1	700	37	46	43	1.16975	
15	10	5	135	60	1	2016.67	121	125	122	0.0941764	
NaN	10	6	45	60	1	2033.33	121	124	123	0.0736785	
NaN	10	7	180	60	1	NaN	NaN	NaN	NaN	NaN	
58.3433	10	8	0	60	1	750	42	50	46	1.12649	
18.0927	10	9	225	60	1	816.667	46	58	50	0.555581	
60	10	10	0	60	1	1016.67	58	66	62	1.15109	
55.211	10	11	135	60	1	816.667	44	60	50	0.49458	
58.7958	10	12	180	60	1	700	39	53	43	0.545018	
47.3214	10	13	270	60	1	833.333	48	54	51	1.31156	
15	10	14	315	60	1	716.667	39	47	44	1.07875	
22.3532	10	15	45	60	1	650	37	45	40	1.25908	
20.856	10	16	90	60	1	600	32	41	37	1.21423	
19.5725	10	17	45	60	1	566.667	31	39	35	1.1733	
52.1052	10	18	0	60	1	600	33	41	37	0.818532	
15	10	19	135	60	1	916.667	52	61	56	0.530886	
28.5929	10	20	225	60	1	1350	77	86	82	0.818883	
23.4295	10	21	270	60	1	600	33	43	37	0.67314	
25.0421	10	22	315	60	1	583.333	30	40	36	0.830985	
21.3488	10	23	90	60	1	650	34	45	40	0.85416	
60	10	24	180	60	1	766.667	39	54	47	0.486582	
46.3647	10	25	180	60	1	850	47	58	52	0.64149	
15	10	26	225	60	1	600	33	45	37	0.721992	
35.6158	10	27	90	60	1	700	39	48	43	0.630645	
19.5949	10	28	45	60	1	683.333	38	46	42	1.18941	
15	10	29	315	60	1	633.333	34	44	39	0.408676	
53.265	10	30	0	60	1	616.667	34	44	38	0.948483	
19.6955	10	31	135	60	1	666.667	36	48	41	0.538221	
24.6819	10	32	270	60	1	616.667	34	41	38	0.805542	
19.6421	10	33	45	60	1	566.667	31	39	35	1.18875	
56.5131	10	34	180	60	1	633.333	34	47	39	0.621076	
20.5583	10	35	90	60	1	650	35	46	40	0.921977	
58.4417	10	36	0	60	1	716.667	41	49	44	0.979032	
15	10	37	315	60	1	700	38	48	43	0.652795	
16.4027	10	38	225	60	1	616.667	34	45	38	0.566897	
15	10	39	135	60	1	583.333	30	41	36	0.476171	
2.97567	10	40	270	60	1	716.667	40	48	44	0.60578	
-2.0945	11	1	180	0	0	916.667	49	63	56	0.497254	
-36.963	11	2	225	0	0	666.667	37	47	41	0.682701	
-28.4804	11	3	270	0	0	666.667	35	44	41	0.677953	
-43.1133	11	4	315	0	0	516.667	28	37	32	0.484634	
-11.1701	11	5	90	0	0	616.667	28	43	38	0.475979	
-1.61953	11	6	0	0	0	750	39	49	46	0.957894	
-31.5448	11	7	45	0	0	550	30	39	34	0.992748	
-45	11	8	135	0	0	566.667	29	40	35	0.437783	
-28.8445	11	9	225	0	0	616.667	34	43	38	0.91694	
-29.3241	11	10	270	0	0	583.333	32	40	36	0.558863	
-8.64438	11	11	315	0	0	800	31	43	36	0.529353	
-2.1851	11	12	0	0	0	700	37	45	43	1.04444	
-10.6868	11	13	180	0	0	583.333	28	39	36	0.647636	
-35.9232	11	14	45	0	0	566.667	28	38	35	0.753083	
-44.5972	11	15	135	0	0	616.667	30	42	38	0.447322	
-42.0391	11	16	90	0	0	616.667	32	44	38	0.754519	
NaN	11	17	45	0	0	216.667	11	20	14	0.373115	
-16.6989	11	18	315	0	0	816.667	44	54	50	0.51885	
-37.7655	11	19	90	0	0	650	35	44	40	1.03912	
0	11	20	180	0	0	583.333	28	39	36	0.671397	
